Date,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes
2019-03-05 07:09:14,"Lower 1","Lying Leg Curl (Machine)",3,35,17,0,0,"",""
2019-03-05 07:09:14,"Lower 1","Leg Extension (Machine)",1,65,15,0,0,"",""
2019-03-05 07:09:14,"Lower 1","Leg Extension (Machine)",2,65,15,0,0,"",""
2019-03-05 07:09:14,"Lower 1","Leg Extension (Machine)",3,65,15,0,0,"",""
2019-03-05 07:09:14,"Lower 1","Leg Extension (Machine)",4,45,16,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bench Press (Barbell)",1,50,10,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bench Press (Barbell)",2,70,8,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bench Press (Barbell)",3,80,8,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bench Press (Barbell)",4,80,8,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bench Press (Barbell)",5,80,8,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bench Press (Barbell)",6,80,8,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Chin Up (Assisted)",1,0,4,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Chin Up (Assisted)",2,0,4,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Chin Up (Assisted)",3,0,4,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Chin Up (Assisted)",4,0,4,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Chin Up (Assisted)",5,0,4,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Seated Overhead Press (Dumbbell)",1,28,10,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Seated Overhead Press (Dumbbell)",2,28,8,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Seated Overhead Press (Dumbbell)",3,26,5,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bent Over Row (Barbell)",1,55,10,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bent Over Row (Barbell)",2,60,10,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bent Over Row (Barbell)",3,60,10,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Lat Pulldown (Cable)",1,55,12,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Lat Pulldown (Cable)",2,55,10,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Lat Pulldown (Cable)",3,55,12,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Triceps Extension (Cable)",1,27.5,12,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Triceps Extension (Cable)",2,27.5,12,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Triceps Extension (Cable)",3,27.5,15,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Seated Row (Cable)",1,40,10,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Seated Row (Cable)",2,40,12,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Seated Row (Cable)",3,40,12,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bicep Curl (Cable)",1,25,15,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bicep Curl (Cable)",2,25,10,0,0,"",""
2019-03-06 06:04:13,"Upper 2","Bicep Curl (Cable)",3,22.5,12,0,0,"",""
2019-03-06 19:22:38,"Evening Workout","Cable Crunch",1,40,15,0,0,"",""
2019-03-06 19:22:38,"Evening Workout","Cable Crunch",2,40,15,0,0,"",""
2019-03-06 19:22:38,"Evening Workout","Cable Crunch",3,40,15,0,0,"",""
2019-03-06 19:22:38,"Evening Workout","Side Bend (Dumbbell)",1,30,15,0,0,"",""
2019-03-06 19:22:38,"Evening Workout","Side Bend (Dumbbell)",2,30,15,0,0,"",""
2019-03-06 19:22:38,"Evening Workout","Side Bend (Dumbbell)",3,30,15,0,0,"",""
2019-03-06 19:22:38,"Evening Workout","GHD With Weight ",1,0,15,0,0,"",""
2019-03-06 19:22:38,"Evening Workout","GHD With Weight ",2,12,12,0,0,"",""
2019-03-06 19:22:38,"Evening Workout","GHD With Weight ",3,0,15,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Front Squat (Barbell)",1,20,10,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Front Squat (Barbell)",2,60,8,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Front Squat (Barbell)",3,80,5,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Front Squat (Barbell)",4,80,5,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Front Squat (Barbell)",5,80,5,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Front Squat (Barbell)",6,85,5,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Deadlift (Barbell)",1,60,10,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Deadlift (Barbell)",2,80,9,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Deadlift (Barbell)",3,100,6,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Deadlift (Barbell)",4,105,6,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Deadlift (Barbell)",5,110,5,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Deadlift (Barbell)",6,110,6,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Lying Leg Curl (Machine)",1,45,15,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Lying Leg Curl (Machine)",2,45,15,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Lying Leg Curl (Machine)",3,40,15,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Leg Extension (Machine)",1,65,15,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Leg Extension (Machine)",2,65,15,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Leg Extension (Machine)",3,60,15,0,0,"",""
2019-03-07 07:40:47,"Lower 2","Leg Extension (Machine)",4,45,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Hanging Knee Raise",1,0,20,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Hanging Knee Raise",2,0,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Hanging Knee Raise",3,0,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Cable Crunch",1,40,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Cable Crunch",2,40,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Cable Crunch",3,40,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Leg Raise (Captain´s Chair)",1,0,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Leg Raise (Captain´s Chair)",2,0,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Side Bend (Dumbbell)",1,30,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Side Bend (Dumbbell)",2,30,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Side Bend (Dumbbell)",3,30,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Flat Leg Raise",1,0,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Flat Leg Raise",2,0,15,0,0,"",""
2019-03-07 18:54:30,"Evening Workout","Plank",1,0,0,0,60,"",""
2019-03-08 07:32:31,"Upper 3","Bench Press (Barbell)",1,60,10,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Bench Press (Barbell)",2,70,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Bench Press (Barbell)",3,75,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Bench Press (Barbell)",4,70,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Bench Press (Barbell)",5,70,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chin Up (Assisted)",1,0,7,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chin Up (Assisted)",2,20,10,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chin Up (Assisted)",3,20,8,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chin Up (Assisted)",4,20,8,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chin Up (Assisted)",5,20,9,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Incline Bench Press (Dumbbell)",1,26,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Incline Bench Press (Dumbbell)",2,28,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Incline Bench Press (Dumbbell)",3,28,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Bent Over One Arm Row (Dumbbell)",1,30,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Bent Over One Arm Row (Dumbbell)",2,30,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Bent Over One Arm Row (Dumbbell)",3,30,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chest Press (loaded)",1,50,10,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chest Press (loaded)",2,30,10,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chest Press (loaded)",3,60,10,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chest Press (loaded)",4,40,9,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chest Press (loaded)",5,60,10,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chest Press (loaded)",6,40,8,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Reverse Fly (Dumbbell)",1,6,15,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Reverse Fly (Dumbbell)",2,6,15,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Reverse Fly (Dumbbell)",3,6,15,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chest Fly (Band)",1,15,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chest Fly (Band)",2,12.5,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Chest Fly (Band)",3,10,15,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Triceps Extension",1,27.5,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Triceps Extension",2,25,12,0,0,"",""
2019-03-08 07:32:31,"Upper 3","Triceps Extension",3,22.5,15,0,0,"",""
2019-03-10 13:18:02,"Midday Workout","Side Bend (Dumbbell)",1,30,15,0,0,"",""
2019-03-10 13:18:02,"Midday Workout","Side Bend (Dumbbell)",2,32,15,0,0,"",""
2019-03-10 13:18:02,"Midday Workout","Side Bend (Dumbbell)",3,32,16,0,0,"",""
2019-03-10 13:18:02,"Midday Workout","Cable Crunch",1,40,15,0,0,"",""
2019-03-10 13:18:02,"Midday Workout","Cable Crunch",2,40,15,0,0,"",""
2019-03-10 13:18:02,"Midday Workout","Cable Crunch",3,40,15,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Decline Bench Press (Barbell)",1,50,10,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Decline Bench Press (Barbell)",2,70,10,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Decline Bench Press (Barbell)",3,90,6,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Decline Bench Press (Barbell)",4,100,6,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Decline Bench Press (Barbell)",5,105,6,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Decline Bench Press (Barbell)",6,110,6,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Decline Bench Press (Barbell)",7,110,4,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Chin Up (Assisted)",1,0,8,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Chin Up (Assisted)",2,0,6,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Chin Up (Assisted)",3,20,10,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Chin Up (Assisted)",4,20,9,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Chin Up (Assisted)",5,20,9,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Overhead Press (Barbell)",1,20,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Overhead Press (Barbell)",2,40,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Overhead Press (Barbell)",3,40,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Overhead Press (Barbell)",4,40,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Bent Over One Arm Row (Dumbbell)",1,30,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Bent Over One Arm Row (Dumbbell)",2,30,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Bent Over One Arm Row (Dumbbell)",3,30,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Overhead Press (Dumbbell)",1,26,11,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Overhead Press (Dumbbell)",2,26,11,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Overhead Press (Dumbbell)",3,25,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Overhead Press (Dumbbell)",4,16,11,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Bicep Curl (Barbell)",1,25,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Bicep Curl (Barbell)",2,25,10,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Bicep Curl (Barbell)",3,25,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Lateral Raise (Dumbbell)",1,6,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Lateral Raise (Dumbbell)",2,6,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Lateral Raise (Dumbbell)",3,6,12,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Reverse Fly (Dumbbell)",1,6,15,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Reverse Fly (Dumbbell)",2,6,15,0,0,"",""
2019-03-11 06:12:19,"Upper 1","Reverse Fly (Dumbbell)",3,6,15,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Squat (Barbell)",1,20,8,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Squat (Barbell)",2,50,8,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Squat (Barbell)",3,70,8,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Squat (Barbell)",4,90,6,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Squat (Barbell)",5,100,6,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Squat (Barbell)",6,100,5,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Squat (Barbell)",7,100,5,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Romanian Deadlift (Barbell)",1,50,12,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Romanian Deadlift (Barbell)",2,70,12,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Romanian Deadlift (Barbell)",3,90,12,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Romanian Deadlift (Barbell)",4,90,12,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Romanian Deadlift (Barbell)",5,90,12,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Romanian Deadlift (Barbell)",6,90,12,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Lunge (Barbell)",1,35,8,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Lunge (Barbell)",2,35,8,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Lunge (Barbell)",3,35,8,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Lying Leg Curl (Machine)",1,45,15,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Lying Leg Curl (Machine)",2,45,15,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Lying Leg Curl (Machine)",3,45,15,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Leg Extension (Machine)",1,65,15,0,0,"",""
2019-03-12 06:21:52,"Lower 1","Leg Extension (Machine)",2,65,15,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Side Bend (Dumbbell)",1,30,15,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Side Bend (Dumbbell)",2,30,15,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Side Bend (Dumbbell)",3,30,15,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","GHD With Weight ",1,12.5,12,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","GHD With Weight ",2,12.5,12,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","GHD With Weight ",3,12.5,12,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Cable Crunch",1,40,15,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Cable Crunch",2,40,15,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Cable Crunch",3,40,12,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Plank",1,0,0,0,60,"",""
2019-03-12 07:36:03,"Early Morning Workout","Plank",2,0,0,0,50,"",""
2019-03-12 07:36:03,"Early Morning Workout","Cable Twist",1,20,10,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Cable Twist",2,20,10,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Cable Twist",3,20,10,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Hanging Knee Raise",1,0,12,0,0,"",""
2019-03-12 07:36:03,"Early Morning Workout","Hanging Knee Raise",2,0,12,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bench Press (Barbell)",1,60,10,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bench Press (Barbell)",2,80,8,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bench Press (Barbell)",3,80,7,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bench Press (Barbell)",4,75,7,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bench Press (Barbell)",5,75,6,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bench Press (Barbell)",6,65,8,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Chin Up (Assisted)",1,0,4,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Chin Up (Assisted)",2,0,4,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Chin Up (Assisted)",3,0,4,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Chin Up (Assisted)",4,0,5,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Chin Up (Assisted)",5,0,3,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Seated Overhead Press (Dumbbell)",1,26,12,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Seated Overhead Press (Dumbbell)",2,26,12,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Seated Overhead Press (Dumbbell)",3,26,13,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bent Over Row (Barbell)",1,55,10,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bent Over Row (Barbell)",2,60,10,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bent Over Row (Barbell)",3,60,11,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Lat Pulldown (Cable)",1,55,12,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Lat Pulldown (Cable)",2,55,10,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Lat Pulldown (Cable)",3,55,8,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bicep Curl (Cable)",1,25,10,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bicep Curl (Cable)",2,22.5,10,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Bicep Curl (Cable)",3,20,15,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Triceps Extension (Cable)",1,25,15,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Triceps Extension (Cable)",2,25,15,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Triceps Extension (Cable)",3,25,13,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Seated Row (Cable)",1,35,12,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Seated Row (Cable)",2,40,12,0,0,"",""
2019-03-13 07:47:36,"Upper 2","Seated Row (Cable)",3,45,12,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Front Squat (Barbell)",1,40,8,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Front Squat (Barbell)",2,70,5,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Front Squat (Barbell)",3,75,5,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Front Squat (Barbell)",4,80,5,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Front Squat (Barbell)",5,85,5,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Deadlift (Barbell)",1,50,10,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Deadlift (Barbell)",2,70,8,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Deadlift (Barbell)",3,90,6,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Deadlift (Barbell)",4,100,6,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Deadlift (Barbell)",5,105,6,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Deadlift (Barbell)",6,110,5,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Deadlift (Barbell)",7,120,4,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Bulgarian Split Squat",1,40,10,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Bulgarian Split Squat",2,40,10,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Bulgarian Split Squat",3,40,10,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Lying Leg Curl (Machine)",1,45,15,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Lying Leg Curl (Machine)",2,45,15,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Lying Leg Curl (Machine)",3,45,15,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Leg Extension (Machine)",1,65,15,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Leg Extension (Machine)",2,65,15,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Leg Extension (Machine)",3,65,15,0,0,"",""
2019-03-14 06:09:54,"Lower 2","Leg Extension (Machine)",4,45,15,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bench Press (Barbell)",1,20,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bench Press (Barbell)",2,50,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bench Press (Barbell)",3,80,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bench Press (Barbell)",4,80,7,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bench Press (Barbell)",5,88,7,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chin Up (Assisted)",1,0,8,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chin Up (Assisted)",2,0,6,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chin Up (Assisted)",3,0,5,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chin Up (Assisted)",4,15,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chin Up (Assisted)",5,15,8,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Incline Bench Press (Dumbbell)",1,28,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Incline Bench Press (Dumbbell)",2,28,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Incline Bench Press (Dumbbell)",3,28,12,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bent Over One Arm Row (Dumbbell)",1,32,12,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bent Over One Arm Row (Dumbbell)",2,32,12,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bent Over One Arm Row (Dumbbell)",3,28,12,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chest Press (loaded)",1,50,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chest Press (loaded)",2,30,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chest Press (loaded)",3,50,11,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chest Press (loaded)",4,30,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chest Press (loaded)",5,60,11,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chest Press (loaded)",6,40,11,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Reverse Fly (Dumbbell)",1,6,15,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chest Fly (Band)",1,17.5,14,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chest Fly (Band)",2,15,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Chest Fly (Band)",3,12.5,15,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Triceps Extension",1,30,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Triceps Extension",2,25,10,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Triceps Extension",3,20,15,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bicep Curl (Cable)",1,25,15,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bicep Curl (Cable)",2,22.5,15,0,0,"",""
2019-03-15 06:05:41,"Upper 3","Bicep Curl (Cable)",3,22.5,15,0,0,"",""
2019-03-17 11:48:01,"Morning Workout","Cable Crunch",1,40,15,0,0,"",""
2019-03-17 11:48:01,"Morning Workout","Cable Crunch",2,40,15,0,0,"",""
2019-03-17 11:48:01,"Morning Workout","Cable Crunch",3,40,15,0,0,"",""
2019-03-17 11:48:01,"Morning Workout","Hanging Knee Raise",1,0,15,0,0,"",""
2019-03-17 11:48:01,"Morning Workout","Hanging Knee Raise",2,0,15,0,0,"",""
2019-03-17 11:48:01,"Morning Workout","Hanging Knee Raise",3,0,15,0,0,"",""
2019-03-17 11:48:01,"Morning Workout","Side Bend (Dumbbell)",1,32,15,0,0,"",""
2019-03-17 11:48:01,"Morning Workout","Side Bend (Dumbbell)",2,32,15,0,0,"",""
2019-03-17 11:48:01,"Morning Workout","Plank",1,0,0,0,50,"",""
2019-03-17 11:48:01,"Morning Workout","Plank",2,0,0,0,60,"",""
2019-03-18 07:04:45,"Upper 1","Decline Bench Press (Barbell)",1,60,10,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Decline Bench Press (Barbell)",2,80,10,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Decline Bench Press (Barbell)",3,90,6,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Decline Bench Press (Barbell)",4,100,6,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Decline Bench Press (Barbell)",5,110,4,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Decline Bench Press (Barbell)",6,108,6,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Chin Up (Assisted)",1,0,5,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Chin Up (Assisted)",2,0,5,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Chin Up (Assisted)",3,0,5,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Chin Up (Assisted)",4,0,5,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Chin Up (Assisted)",5,0,5,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Overhead Press (Barbell)",1,20,12,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Overhead Press (Barbell)",2,40,12,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Overhead Press (Barbell)",3,40,11,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Overhead Press (Barbell)",4,40,12,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Bent Over One Arm Row (Dumbbell)",1,30,12,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Bent Over One Arm Row (Dumbbell)",2,30,12,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Bent Over One Arm Row (Dumbbell)",3,30,12,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Overhead Press (Dumbbell)",1,26,10,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Overhead Press (Dumbbell)",2,26,12,0,0,"",""
2019-03-18 07:04:45,"Upper 1","Overhead Press (Dumbbell)",3,24,12,0,0,"",""
